"","FROM","TO","default_sign_conn_score"
"94634","CAPN1","PPARGC1A",14132.4878
"94635","CAPN1","SRF",-9642.0534
"94636","CAPN1","ABL1",-8930.3138
"94637","CAPN1","CALD1",7080.0021214
"94638","CAPN1","MYC",-29640.9
"94639","CAPN1","MYLK",-5025.4057
"94640","CAPN1","EZR",14846.4682
"94641","CAPN1","H3.3A",4580.7
"94642","CAPN1","PIK3R1",4578.1898
"94643","CAPN1","CDH1",17277.4
"94644","CAPN1","ESR1",10414.6
"94645","CAPN1","JUN",-27810
"94646","CAPN1","CAV1",2801.0157
"94647","CAPN1","AR",25772.1873
"94648","CAPN1","HBB",-1769.88
"94649","CAPN1","EGFR",24375.8579
"94650","CAPN1","PIM1",-1204
"94651","CAPN1","STAT1",-12610.9711
"94652","CAPN1","PRKDC",21421.2459825
"94653","CAPN1","NR4A1",16564.9709
"94654","CAPN1","CDKN1A",-12341
"94655","CAPN1","EPAS1",-2170.45596
"94656","CAPN1","VEGFA",-14020.1457
"94657","CAPN1","NFIB",1624.3918306
"94658","CAPN1","SOCS3",4563.762
"94659","CAPN1","ADGRG1",111.955184525392
"94660","CAPN1","CDH17",-6854.444415
"94661","CAPN1","COL1A1",-2451.2838
"94662","CAPN1","SLC12A2",-2155.6074
"94663","CAPN1","NCL",-3566.3082
"94664","CAPN1","BHLHE40",1139.69436
"94665","CAPN1","BHLHE41",-3462.5937192
"94666","CAPN1","NOS2",-2748.9728
"94667","CAPN1","TAP1",-3480.6280236
"94668","CAPN1","INSR",11447.4179
"94669","CAPN1","IRS2",-15204.6122472
"94670","CAPN1","HSP90AB1",-6708.387
"94671","CAPN1","HBA1",-1769.88
"94672","CAPN1","APOE",2933.77151424
"94673","CAPN1","COL1A2",-9726.8313081
"94674","CAPN1","MECOM",10685.53972
"94675","CAPN1","CD68",2004.66
"94676","CAPN1","VIM",-11541.44
"94677","CAPN1","CLU",-1837.1660014548
"94678","CAPN1","DYRK2",1914.36
"94679","CAPN1","BDKRB2",-3107.0424
"94680","CAPN1","TIMP3",3871.32177012
"94681","CAPN1","TBX2",1321.3410574
"94682","CAPN1","HK2",-38953.6236
"94683","CAPN1","ITGB4",6040
"94684","CAPN1","SCNN1G",3693.2198583
"94685","CAPN1","CDR2",-1364.9146
"94686","CAPN1","HLA.A",13364.3495
"94687","CAPN1","TYMS",-10196.4696
"94688","CAPN1","S1PR1",-11082.64
"94689","CAPN1","H2BC21",-780.88764712
"94690","CAPN1","SFRP1",10759.6467
"94691","CAPN1","DNM1",20352.5595
"94692","CAPN1","NPM1",6818.58
"94693","CAPN1","PKN1",-36181.3505753
"94694","CAPN1","HMGA1",-1245.1757606
"94695","CAPN1","DUSP1",-20186.0834
"94696","CAPN1","RCAN1",14959.7
"94697","CAPN1","ERRFI1",3017.9464
"94698","CAPN1","NME1",5946.8062213
"94699","CAPN1","DLK1",3923.92
"94700","CAPN1","MMP13",990.539399999999
"94701","CAPN1","ADM",3486.8743
"94702","CAPN1","H1.2",-804.816
"94703","CAPN1","CD300LF",-2800.91479248
"94704","CAPN1","FGA",-198.10788
"94705","CAPN1","GDF15",3938.6151
"94706","CAPN1","LDLR",-537.3639222
"94707","CAPN1","NSF",875.8003628
"94708","CAPN1","LRIG3",-575.59372752
"94709","CAPN1","SLC1A3",-3712.6972925
"94710","CAPN1","FKBP5",211.8425354057
"94711","CAPN1","IRF1",-2674.3473402828
"94712","CAPN1","KRT17",148.2673206
"94713","CAPN1","SCNN1A",-1026.56448
"94714","CAPN1","BEST1",7443.6864
"94715","CAPN1","PRDX3",-990.5442606
"94716","CAPN1","HLTF",391.711339206
"94717","CAPN1","CD79A",2244.9377317856
"94718","CAPN1","FOS",19788.2818
"94719","CAPN1","RAB10",-786.8152992
"94720","CAPN1","MAPK13",-1751.8766792
"94721","CAPN1","TXNIP",6040
"94722","CAPN1","MUC4",5309.64
"94723","CAPN1","DSP",1884.65512
"94724","CAPN1","TP63",2761.0128
"94725","CAPN1","PERP",33456.3822
"94726","CAPN1","KRT15",-440.48445952
"94727","CAPN1","RAC1",-20267.7786
"94728","CAPN1","ITGB1",16252.855424
"94729","CAPN1","HSF4",-1449.315
"94730","CAPN1","KAT2A",-7350.9618
"94731","CAPN1","HDAC7",3739.925
"94732","CAPN1","ERBB3",18076.1322
"94733","CAPN1","LRIG1",1299.30864
"94734","CAPN1","CRYAB",25813.7901
"94735","CAPN1","FASN",-7629.8082
"94736","CAPN1","CNR1",1251.77472
"94737","CAPN1","ACTG2",-5328.1816
"94738","CAPN1","NKX3.1",-3864.9002
"94739","CAPN1","CTNNB1",-25765.6
"94740","CAPN1","FN1",-2914.837296
"94741","CAPN1","BSG",-738.052
"94742","CAPN1","LORICRIN",-4358
"94743","CAPN1","JUNB",-6020
"94744","CAPN1","MUC2",-638.8802
"94745","CAPN1","ESPL1",5682.88
"94746","CAPN1","RUNX1",-1171.4990953
"94747","CAPN1","PTPRC",-1338.98646
"94748","CAPN1","KRT18",3929.2566488
"94749","CAPN1","DDX5",-5361.5926
"94750","CAPN1","INCENP",-11605.356
"94751","CAPN1","CCL5",-3857.616
"94752","CAPN1","CACNA1H",-1406.4749232
"94753","CAPN1","PLAU",-5632.4324
"94754","CAPN1","HSPA1A",4300.4450986
"94755","CAPN1","CTSD",6040
"94756","CAPN1","IFITM3",-3713.2127534592
"94757","CAPN1","KRT8",-5088.405
"94758","CAPN1","EEF1A1",-1454.2126
"94759","CAPN1","LGALS3",10354.4
"94760","CAPN1","GNAL",-4286.349872
"94761","CAPN1","GNAO1",-21400
"94762","CAPN1","WNT2B",-431.17993548
"94763","CAPN1","PTGER3",-1251.77472
"94764","CAPN1","EDNRA",841.28413992
"94765","CAPN1","HTR2B",-1965.910464
"94766","CAPN1","WT1",-8668.8
"94767","CAPN1","PAX2",5348.6496
"94768","UCHL5","PRKCD",1557.58944
"94769","UCHL5","GNAS",2301.5817545456
"94770","UCHL5","PTPRJ",1463.616
"94771","UCHL5","PPARGC1A",6835.481
"94772","UCHL5","SRF",-8575.3142464
"94773","UCHL5","ABL1",18772.152964
"94774","UCHL5","CALD1",-3078.24
"94775","UCHL5","MYC",-27283.2
"94776","UCHL5","MYLK",-1875.1910628
"94777","UCHL5","EZR",22717.75
"94778","UCHL5","H3.3A",-3078.24
"94779","UCHL5","PIK3R1",18827.6
"94780","UCHL5","CDH1",25071.4168674
"94781","UCHL5","ESR1",3078.24
"94782","UCHL5","JUN",3078.24
"94783","UCHL5","CAV1",1814.16675
"94784","UCHL5","AR",7279.1854
"94785","UCHL5","HBB",-5012.57284
"94786","UCHL5","EGFR",-3078.24
"94787","UCHL5","PIM1",1182.04416
"94788","UCHL5","STAT1",-15904.4890576
"94789","UCHL5","PRKDC",-5506.7584812865
"94790","UCHL5","NR4A1",-17908.1467367
"94791","UCHL5","CDKN1A",5971.9872
"94792","UCHL5","EPAS1",5653.6225416
"94793","UCHL5","VEGFA",-38086.657
"94794","UCHL5","NFIB",-4364.6218
"94795","UCHL5","SOCS3",-7798.9368655
"94796","UCHL5","ADGRG1",-128.254404349344
"94797","UCHL5","CDH17",-8316.140646792
"94798","UCHL5","COL1A1",-13666.0006
"94799","UCHL5","SLC12A2",2025.893692284
"94800","UCHL5","NCL",9421.1123967324
"94801","UCHL5","BHLHE40",10361.7787396944
"94802","UCHL5","BHLHE41",-8294.7630333872
"94803","UCHL5","NOS2",5706.9893628
"94804","UCHL5","TAP1",-4389.6389798976
"94805","UCHL5","INSR",2054.143293
"94806","UCHL5","IRS2",-10911.445259079
"94807","UCHL5","HSP90AB1",-2480.82912
"94808","UCHL5","HBA1",-5154.17188
"94809","UCHL5","APOE",-2241.08632176
"94810","UCHL5","COL1A2",-12898.5794
"94811","UCHL5","MECOM",-5256.9
"94812","UCHL5","CD68",2811.6992862
"94813","UCHL5","VIM",-8001.5748824
"94814","UCHL5","CLU",-2594.5870104
"94815","UCHL5","DYRK2",4466
"94816","UCHL5","BDKRB2",2164.7093294464
"94817","UCHL5","TIMP3",259.3553508056
"94818","UCHL5","TBX2",1438.7345962
"94819","UCHL5","HK2",-14552.8896
"94820","UCHL5","ITGB4",-1197.91548608
"94821","UCHL5","SCNN1G",-3078.24
"94822","UCHL5","CDR2",-3999.43486745964
"94823","UCHL5","HLA.A",7421.0304
"94824","UCHL5","TYMS",-9385.4208
"94825","UCHL5","S1PR1",1759.6487568
"94826","UCHL5","H2BC21",1110.5864
"94827","UCHL5","SFRP1",9903.8016
"94828","UCHL5","DNM1",6163.6318039296
"94829","UCHL5","NPM1",12775.1642948
"94830","UCHL5","PKN1",25621.75
"94831","UCHL5","HMGA1",11408.69752
"94832","UCHL5","DUSP1",-3078.24
"94833","UCHL5","RCAN1",3078.24
"94834","UCHL5","ERRFI1",-2034.71664
"94835","UCHL5","NME1",-5021.65972
"94836","UCHL5","DLK1",7482.556048
"94837","UCHL5","MMP13",-14285.8408
"94838","UCHL5","ADM",-5816.356
"94839","UCHL5","H1.2",4837.31380352
"94840","UCHL5","CD300LF",1679.0881028544
"94841","UCHL5","FGA",2857.16816
"94842","UCHL5","GDF15",-6569.892
"94843","UCHL5","LDLR",2351.77536
"94844","UCHL5","NSF",-139.007004404136
"94845","UCHL5","LRIG3",5247.83144228314
"94846","UCHL5","SLC1A3",6125.9300946525
"94847","UCHL5","FKBP5",-1569.49240778608
"94848","UCHL5","IRF1",285.7222368
"94849","UCHL5","KRT17",-3651.310993
"94850","UCHL5","SCNN1A",993.2883
"94851","UCHL5","BEST1",2898.4259136
"94852","UCHL5","PRDX3",157.219152039972
"94853","UCHL5","HLTF",-370.491305184
"94854","UCHL5","CD79A",1672.84016549901
"94855","UCHL5","FOS",11370.2534
"94856","UCHL5","RAB10",124.883298074304
"94857","UCHL5","MAPK13",-15389.8164376
"94858","UCHL5","TXNIP",-1774.8960229
"94859","UCHL5","MUC4",2555.32
"94860","UCHL5","DSP",-299.1323978544
"94861","UCHL5","TP63",13994.2702328
"94862","UCHL5","PERP",-5248.856943
"94863","UCHL5","KRT15",699.8159872
"94864","UCHL5","RAC1",13745.6
"94865","UCHL5","ITGB1",-3097.26754
"94866","UCHL5","HSF4",-1499.29384
"94867","UCHL5","KAT2A",-24393.6792834
"94868","UCHL5","HDAC7",-7873.36396
"94869","UCHL5","ERBB3",4576.8429206
"94870","UCHL5","LRIG1",-11846.120637208
"94871","UCHL5","CRYAB",-4049.8369065
"94872","UCHL5","FASN",-3467.26728
"94873","UCHL5","CNR1",-561.470976
"94874","UCHL5","ACTG2",-5889.6119049648
"94875","UCHL5","NKX3.1",3756.0596664
"94876","UCHL5","CTNNB1",44651.2
"94877","UCHL5","FN1",-4409.66904
"94878","UCHL5","BSG",5861.69899045765
"94879","UCHL5","LORICRIN",2480.4003
"94880","UCHL5","JUNB",5827.2471224
"94881","UCHL5","MUC2",-2014.36590608
"94882","UCHL5","ESPL1",6408.744892
"94883","UCHL5","RUNX1",3078.24
"94884","UCHL5","PTPRC",3315.09024
"94885","UCHL5","KRT18",-6421.75072
"94886","UCHL5","DDX5",5003.21112371
"94887","UCHL5","INCENP",-22352.383438
"94888","UCHL5","CCL5",9720.046
"94889","UCHL5","CACNA1H",-1231.296
"94890","UCHL5","PLAU",-1249.55148
"94891","UCHL5","HSPA1A",-2736.44
"94892","UCHL5","CTSD",-2215.9931549
"94893","UCHL5","IFITM3",2225.99108492698
"94894","UCHL5","KRT8",-6353.556429
"94895","UCHL5","EEF1A1",-16940
"94896","UCHL5","LGALS3",-1058.91456
"94897","UCHL5","GNAL",1239.466167216
"94898","UCHL5","GNAO1",3886.878868984
"94899","UCHL5","WNT2B",82.754057925
"94900","UCHL5","PTGER3",1235.2361472
"94901","UCHL5","EDNRA",2415.43044086168
"94902","UCHL5","HTR2B",-1545.55207392
"94903","UCHL5","WT1",886.53312
"94904","UCHL5","PAX2",5333.82279936
"94905","UBC","PRKCD",448.1968
"94906","UBC","GNAS",83.292495552
"94907","UBC","PTPRJ",-2085.009004696
"94908","UBC","PPARGC1A",-1824
"94909","UBC","SRF",69.9122787200001
"94910","UBC","ABL1",1225.845104
"94911","UBC","CALD1",3005.775710816
"94912","UBC","MYC",-1426.352
"94913","UBC","MYLK",36.7468559199999
"94914","UBC","EZR",-1626.28
"94915","UBC","H3.3A",342.8704
"94916","UBC","PIK3R1",-2396.152
"94917","UBC","CDH1",334.4
"94918","UBC","ESR1",-1814.272
"94919","UBC","JUN",-250.4616
"94920","UBC","CAV1",1679.89695632
"94921","UBC","AR",-62.4293120000002
"94922","UBC","HBB",586.368
"94923","UBC","EGFR",-2984
"94924","UBC","PIM1",-937.310208
"94925","UBC","STAT1",-2172.352
"94926","UBC","PRKDC",-838.838208
"94927","UBC","NR4A1",-1475.7409736
"94928","UBC","CDKN1A",-716.225336
"94929","UBC","EPAS1",2036
"94930","UBC","VEGFA",1542.24
"94931","UBC","NFIB",-162.930315245632
"94932","UBC","SOCS3",-4512.723448
"94933","UBC","ADGRG1",18.7199368094592
"94934","UBC","CDH17",314.249771136
"94935","UBC","COL1A1",-636.890156528
"94936","UBC","SLC12A2",-280.6263582256
"94937","UBC","NCL",-391.994953896
"94938","UBC","BHLHE40",238.670973952
"94939","UBC","BHLHE41",-193.230396286208
"94940","UBC","NOS2",-651.17584
"94941","UBC","TAP1",-599.569152
"94942","UBC","INSR",3083.847624
"94943","UBC","IRS2",-1261.335253152
"94944","UBC","HSP90AB1",-1390.42667808
"94945","UBC","HBA1",509
"94946","UBC","APOE",112.846184624
"94947","UBC","COL1A2",-761.6023616
"94948","UBC","MECOM",-471.4944
"94949","UBC","CD68",0.271800591999991
"94950","UBC","VIM",199.5552
"94951","UBC","CLU",-150.22008
"94952","UBC","DYRK2",-656.217408
"94953","UBC","BDKRB2",-785.028367296
"94954","UBC","TIMP3",154.716975016
"94955","UBC","TBX2",96.839177226048
"94956","UBC","HK2",-539.161056
"94957","UBC","ITGB4",115.506930888
"94958","UBC","SCNN1G",1895.910229416
"94959","UBC","CDR2",-70.98732224
"94960","UBC","HLA.A",387.967744
"94961","UBC","TYMS",-490.665088
"94962","UBC","S1PR1",281.85377984
"94963","UBC","H2BC21",46.29248
"94964","UBC","SFRP1",517.765776
"94965","UBC","DNM1",-1453.535989344
"94966","UBC","NPM1",1018.32
"94967","UBC","PKN1",-222.8096
"94968","UBC","HMGA1",414.9136
"94969","UBC","DUSP1",859.02192808
"94970","UBC","RCAN1",-2007.131969232
"94971","UBC","ERRFI1",-1972.424
"94972","UBC","NME1",-145.4752
"94973","UBC","DLK1",-236.5813504
"94974","UBC","MMP13",1080.247296
"94975","UBC","ADM",-75.83888
"94976","UBC","H1.2",102.7546368
"94977","UBC","CD300LF",736.4900295984
"94978","UBC","FGA",-216.0494592
"94979","UBC","GDF15",20.935667712
"94980","UBC","LDLR",261.762937288
"94981","UBC","NSF",-261.527358131413
"94982","UBC","LRIG3",-667.666025312
"94983","UBC","SLC1A3",-803.3812795448
"94984","UBC","FKBP5",-75.299750428976
"94985","UBC","IRF1",276.97488
"94986","UBC","KRT17",-1118.5524
"94987","UBC","SCNN1A",-138.2976
"94988","UBC","BEST1",-89.63936
"94989","UBC","PRDX3",295.791637672695
"94990","UBC","HLTF",-33.9647416127078
"94991","UBC","CD79A",1220.8083890465
"94992","UBC","FOS",-3446.292504752
"94993","UBC","RAB10",234.955059711644
"94994","UBC","MAPK13",385.38544850432
"94995","UBC","TXNIP",569.778951976
"94996","UBC","MUC4",-873.285504
"94997","UBC","DSP",-562.786789613376
"94998","UBC","TP63",690.078464
"94999","UBC","PERP",-621.972996928
"95000","UBC","KRT15",-355.242432366259
"95001","UBC","RAC1",-4470.416936
"95002","UBC","ITGB1",-927.46085952
"95003","UBC","HSF4",79.81746432
"95004","UBC","KAT2A",-306.754113824
"95005","UBC","HDAC7",-227.052849876616
"95006","UBC","ERBB3",-1957.504
"95007","UBC","LRIG1",1507.146784
"95008","UBC","CRYAB",-803.61686832
"95009","UBC","FASN",-80.1027552
"95010","UBC","CNR1",-161.10968832
"95011","UBC","ACTG2",130.6347456
"95012","UBC","NKX3.1",450.46464
"95013","UBC","CTNNB1",-2112.269032
"95014","UBC","FN1",-895.86896737104
"95015","UBC","BSG",953.160719606528
"95016","UBC","LORICRIN",-92.0076544
"95017","UBC","JUNB",636.11622912
"95018","UBC","MUC2",-49.71968
"95019","UBC","ESPL1",317.9904
"95020","UBC","RUNX1",-340.1984
"95021","UBC","PTPRC",-88.4386464
"95022","UBC","KRT18",-186.0352
"95023","UBC","DDX5",903.69510484
"95024","UBC","INCENP",-405.0592
"95025","UBC","CCL5",148.93236504
"95026","UBC","CACNA1H",412.949750528
"95027","UBC","PLAU",109.5297408
"95028","UBC","HSPA1A",-840.742
"95029","UBC","CTSD",-121.81296176
"95030","UBC","IFITM3",976.375353524736
"95031","UBC","KRT8",312.9968
"95032","UBC","EEF1A1",-769.82256104908
"95033","UBC","LGALS3",1845.49154821069
"95034","UBC","GNAL",-1361.79868252233
"95035","UBC","GNAO1",-382.78744416976
"95036","UBC","WNT2B",-20.86745852352
"95037","UBC","PTGER3",161.10968832
"95038","UBC","EDNRA",-260.807788608
"95039","UBC","HTR2B",-353.8263629824
"95040","UBC","WT1",1175.04
"95041","UBC","PAX2",-724.99968
"95042","MAPK7","PRKCD",8053.3007136
"95043","MAPK7","GNAS",2975.508448
"95044","MAPK7","PTPRJ",-2299.51656
"95045","MAPK7","PPARGC1A",594.124400000004
"95046","MAPK7","SRF",-16544
"95047","MAPK7","ABL1",-17628.6375936
"95048","MAPK7","CALD1",-6515.6256
"95049","MAPK7","MYC",17485.4988
"95050","MAPK7","MYLK",1346.0060592
"95051","MAPK7","EZR",-17771.039
"95052","MAPK7","H3.3A",4025.64008
"95053","MAPK7","PIK3R1",-23993.842246
"95054","MAPK7","CDH1",25109.6524
"95055","MAPK7","ESR1",-7774.8156
"95056","MAPK7","JUN",45662.4
"95057","MAPK7","CAV1",7267.5504
"95058","MAPK7","AR",-16399.1916
"95059","MAPK7","HBB",6700.6288884
"95060","MAPK7","EGFR",-22712.0256
"95061","MAPK7","PIM1",7501.089024
"95062","MAPK7","STAT1",-7217.408
"95063","MAPK7","PRKDC",-5070.1333740552
"95064","MAPK7","NR4A1",2044.2708
"95065","MAPK7","CDKN1A",16941.8952
"95066","MAPK7","EPAS1",3133.4688
"95067","MAPK7","VEGFA",42602.4
"95068","MAPK7","NFIB",2764.2891408
"95069","MAPK7","SOCS3",20790.957112
"95070","MAPK7","ADGRG1",-529.72108757568
"95071","MAPK7","CDH17",-9881.5163516608
"95072","MAPK7","COL1A1",18759.45466
"95073","MAPK7","SLC12A2",5427.65817
"95074","MAPK7","NCL",2613.8470176
"95075","MAPK7","BHLHE40",-6793.2470867184
"95076","MAPK7","BHLHE41",1839.0717672624
"95077","MAPK7","NOS2",-10783.4311256
"95078","MAPK7","TAP1",-1992.004608
"95079","MAPK7","INSR",1102.7116656
"95080","MAPK7","IRS2",-3391.9252263328
"95081","MAPK7","HSP90AB1",-3458.4143616
"95082","MAPK7","HBA1",3474.29008
"95083","MAPK7","APOE",-899.9353728288
"95084","MAPK7","COL1A2",21897.0990272
"95085","MAPK7","MECOM",6875.93016
"95086","MAPK7","CD68",-12503.1531312
"95087","MAPK7","VIM",-10863.8205104
"95088","MAPK7","CLU",4746.5581051152
"95089","MAPK7","DYRK2",10713.715584
"95090","MAPK7","BDKRB2",-867.7152
"95091","MAPK7","TIMP3",-1584
"95092","MAPK7","TBX2",681.7496460302
"95093","MAPK7","HK2",10695.168
"95094","MAPK7","ITGB4",-1627.121888744
"95095","MAPK7","SCNN1G",-4563.4248
"95096","MAPK7","CDR2",-1983.6625396
"95097","MAPK7","HLA.A",-2013.5492784
"95098","MAPK7","TYMS",2552.95971
"95099","MAPK7","S1PR1",-7567.077056
"95100","MAPK7","H2BC21",-1413.5780736
"95101","MAPK7","SFRP1",-6347.2360644
"95102","MAPK7","DNM1",-2041.1028
"95103","MAPK7","NPM1",-30568.854228
"95104","MAPK7","PKN1",5304.9851712
"95105","MAPK7","HMGA1",-9511.4946168
"95106","MAPK7","DUSP1",604.0584
"95107","MAPK7","RCAN1",12557.2176
"95108","MAPK7","ERRFI1",-15012.6489216
"95109","MAPK7","NME1",3463.6917744
"95110","MAPK7","DLK1",-871.069482983201
"95111","MAPK7","MMP13",13373
"95112","MAPK7","ADM",8032.7061672
"95113","MAPK7","H1.2",-1257.09512544
"95114","MAPK7","CD300LF",-1119.888
"95115","MAPK7","FGA",-2674.6
"95116","MAPK7","GDF15",10153.047168
"95117","MAPK7","LDLR",5960.1703788
"95118","MAPK7","NSF",589.89942538912
"95119","MAPK7","LRIG3",-5557.81102239338
"95120","MAPK7","SLC1A3",16830
"95121","MAPK7","FKBP5",-8299.5948
"95122","MAPK7","IRF1",2108.130216192
"95123","MAPK7","KRT17",4242.76204
"95124","MAPK7","SCNN1A",-19019.5544
"95125","MAPK7","BEST1",-3308.9430528
"95126","MAPK7","PRDX3",-667.18571374224
"95127","MAPK7","HLTF",-389.58766748352
"95128","MAPK7","CD79A",-1852.61472
"95129","MAPK7","FOS",30401
"95130","MAPK7","RAB10",-529.96312013568
"95131","MAPK7","MAPK13",-6633.0792
"95132","MAPK7","TXNIP",-3717.8856
"95133","MAPK7","MUC4",8600
"95134","MAPK7","DSP",1269.418259648
"95135","MAPK7","TP63",283.882368000001
"95136","MAPK7","PERP",-15865.344
"95137","MAPK7","KRT15",-123.01572096
"95138","MAPK7","RAC1",-3750.8662576
"95139","MAPK7","ITGB1",1133.457732
"95140","MAPK7","HSF4",-646.272
"95141","MAPK7","KAT2A",1703.00070262641
"95142","MAPK7","HDAC7",5716.2764549732
"95143","MAPK7","ERBB3",-14899.0887936
"95144","MAPK7","LRIG1",12545.8488090144
"95145","MAPK7","CRYAB",-12241.152
"95146","MAPK7","FASN",2626.580484
"95147","MAPK7","CNR1",2699.9808
"95148","MAPK7","ACTG2",-9150.768
"95149","MAPK7","NKX3.1",-4124.720232
"95150","MAPK7","CTNNB1",32193.5812
"95151","MAPK7","FN1",3041.972832
"95152","MAPK7","BSG",-2945.03616
"95153","MAPK7","LORICRIN",9132.48
"95154","MAPK7","JUNB",-19539.1143552
"95155","MAPK7","MUC2",165.212326400001
"95156","MAPK7","ESPL1",-3481.632
"95157","MAPK7","RUNX1",-2486.88
"95158","MAPK7","PTPRC",2117.9264832
"95159","MAPK7","KRT18",4429.4050944
"95160","MAPK7","DDX5",-10839.6288
"95161","MAPK7","INCENP",9644.2570224
"95162","MAPK7","CCL5",-6653.468976
"95163","MAPK7","CACNA1H",-5447.73856
"95164","MAPK7","PLAU",-4301.44
"95165","MAPK7","HSPA1A",8721.53348
"95166","MAPK7","CTSD",-9402.624
"95167","MAPK7","IFITM3",-1484.65152
"95168","MAPK7","KRT8",-14335.2969772
"95169","MAPK7","EEF1A1",2019.906108
"95170","MAPK7","LGALS3",-1672.4765376
"95171","MAPK7","GNAL",16551.6156733136
"95172","MAPK7","GNAO1",2607.4071072
"95173","MAPK7","WNT2B",331.51268304
"95174","MAPK7","PTGER3",-2699.9808
"95175","MAPK7","EDNRA",-2438.04896040749
"95176","MAPK7","HTR2B",5751.628100352
"95177","MAPK7","WT1",1400.2129152
"95178","MAPK7","PAX2",986.5657214336
"95179","DAGLA","PRKCD",-64000
"95180","DAGLA","GNAS",-40250.56
"95181","DAGLA","PTPRJ",-23250.24
"95182","DAGLA","PPARGC1A",5295.936
"95183","DAGLA","SRF",15872
"95184","DAGLA","ABL1",-27426.432
"95185","DAGLA","CALD1",23296
"95186","DAGLA","MYC",-143091.776
"95187","DAGLA","MYLK",1216.32
"95188","DAGLA","EZR",-56320
"95189","DAGLA","H3.3A",-4787.2
"95190","DAGLA","PIK3R1",179611.264
"95191","DAGLA","CDH1",-38400
"95192","DAGLA","ESR1",-2251.64800000001
"95193","DAGLA","JUN",-195030.912
"95194","DAGLA","CAV1",28267.2
"95195","DAGLA","AR",29699.2
"95196","DAGLA","HBB",-7072.357184
"95197","DAGLA","EGFR",61952
"95198","DAGLA","PIM1",-4001.87712
"95199","DAGLA","STAT1",-36544
"95200","DAGLA","PRKDC",18579.585024
"95201","DAGLA","NR4A1",-4597.632
"95202","DAGLA","CDKN1A",-24576
"95203","DAGLA","EPAS1",-7822.08
"95204","DAGLA","VEGFA",-39647.104
"95205","DAGLA","NFIB",1813.41220544
"95206","DAGLA","SOCS3",-80510.528
"95207","DAGLA","ADGRG1",1685.84847724769
"95208","DAGLA","CDH17",-51200
"95209","DAGLA","COL1A1",-6755.332352
"95210","DAGLA","SLC12A2",-18421.44
"95211","DAGLA","NCL",510.112512
"95212","DAGLA","BHLHE40",5025.65300736
"95213","DAGLA","BHLHE41",10236.47104
"95214","DAGLA","NOS2",-63018.752
"95215","DAGLA","TAP1",-10086.144
"95216","DAGLA","INSR",-20296.704
"95217","DAGLA","IRS2",5498.587392
"95218","DAGLA","HSP90AB1",-21340.8
"95219","DAGLA","HBA1",4455.91008
"95220","DAGLA","APOE",-3693.671808
